leiden_0_4,marker_direction,marker_rank,gene,scores,logfoldchanges,pvals_adj,pct_nz_group,pct_nz_reference
19,up,41,BTG1-DT,37.98299,2.7418015,0.0,0.3577060931899641,0.0800405174908712
19,up,42,BIRC3,37.269794,2.6445963,2.4119528028446553e-302,0.5118279569892473,0.1572269533679394
19,up,43,LY86,37.253597,2.9161537,4.3100818594907464e-302,0.2473118279569892,0.0427127014328906
19,up,44,HLA-DRB5,36.96464,2.52908,1.9264313261642472e-297,0.4817204301075269,0.1328210149077272
19,up,45,IL7R,36.29283,2.7448747,9.329348666975845e-287,0.3777777777777777,0.0930301294958712
19,up,46,MT-CO3,36.20362,2.8503764,2.3214959172987175e-285,0.9992831541218636,0.7034741593236411
19,up,47,FAM30A,35.213924,3.1316214,5.2094924252608576e-270,0.1526881720430107,0.0195721648532318
19,up,48,MT-CYB,35.195248,2.840974,9.849770222386037e-270,0.9971326164874552,0.6727227384405077
19,up,49,IGKV4-1,34.395042,2.7763138,1.220683270649107e-257,0.1498207885304659,0.0194028288351529
19,up,50,FCRLA,34.158813,2.9123309,3.957247407344817e-254,0.1698924731182795,0.0247476893330623
19,down,1,NKG7,-33.085083,-0.92791796,1.7712495532163522e-238,0.9541218637992832,0.8976502318364029
19,down,2,CRIP1,-31.807922,-5.6594267,1.705099818487305e-220,0.0279569892473118,0.4777707990812751
19,down,3,IFITM1,-30.39389,-3.4995153,2.03548215391125e-201,0.243010752688172,0.6019710712504387
19,down,4,GNLY,-29.799583,-2.169894,1.16336544347408e-193,0.7146953405017921,0.8356055148122833
19,down,5,FOS,-26.82982,-2.3857076,3.817912782377447e-157,0.4494623655913978,0.6558691863866157
19,down,6,GZMA,-26.67801,-1.4497868,2.200399015671081e-155,0.7211469534050179,0.7891458691248099
19,down,7,NR4A2,-26.482428,-4.259048,3.9109599005606985e-153,0.0551971326164874,0.4054366098313413
19,down,8,IER2,-26.44088,-1.9873484,1.1613641937640414e-152,0.4580645161290322,0.6764696826950904
19,down,9,ZFP36,-25.842634,-1.8956076,7.01000171944177e-146,0.560573476702509,0.7080954931988498
19,down,10,JUNB,-25.648497,-1.8215678,1.0340084843856176e-143,0.5483870967741935,0.7090899574504769
19,down,11,JUND,-25.524569,-3.1781843,2.4189544272339658e-142,0.1534050179211469,0.4700028941064908
19,down,12,AHNAK,-25.29459,-3.2153893,8.232565488215031e-140,0.1168458781362007,0.446181934617824
19,down,13,KLF6,-25.165606,-2.052834,2.119450098090168e-138,0.4007168458781362,0.6342280432761286
19,down,14,BHLHE40,-24.940523,-4.296537,5.8824524001709256e-136,0.050179211469534,0.3747436868453623
19,down,15,TNFAIP3,-24.562439,-3.0884175,6.705254718077731e-132,0.1354838709677419,0.446378980166134
19,down,16,IL2RB,-23.918322,-2.2595222,4.071812458023992e-125,0.3032258064516129,0.557038528562368
19,down,17,ITGB1,-22.999472,-2.7889333,9.436923265872177e-116,0.1204301075268817,0.4194114495778915
19,down,18,ACTG1,-22.453417,-0.83965975,2.3010332812321898e-110,0.8688172043010752,0.8732812394164988
19,down,19,PRF1,-22.290184,-1.2379959,8.681056080395877e-109,0.7275985663082437,0.7895738274250457
19,down,20,PPP1R15A,-21.968952,-2.4767168,1.0568579875822796e-105,0.1806451612903225,0.4498395926083288
19,down,21,MT-ATP8,-20.61456,-3.358273,3.4728788485436756e-93,0.0659498207885304,0.3229053134563636
19,down,22,FGFBP2,-20.5256,-2.0757792,2.1556293947868644e-92,0.3075268817204301,0.5030418906520361
19,down,23,REL,-19.58618,-2.0402713,3.245653751180681e-84,0.203584229390681,0.4394362034248979
19,down,24,RPS4Y1,-19.482803,-3.5230963,2.4385881187274435e-83,0.0351254480286738,0.27175659948645
19,down,25,MACF1,-18.935898,-1.9885024,8.812716315913577e-79,0.2150537634408602,0.4368900054803293
19,down,26,GNPTAB,-18.856018,-2.0426116,3.973312667965584e-78,0.1827956989247312,0.4117913287643396
19,down,27,MAPRE2,-18.786493,-2.3507004,1.4647443689795318e-77,0.1283154121863799,0.3555225093750577
19,down,28,SYNE2,-18.728273,-2.0150557,4.34635891944977e-77,0.2258064516129032,0.4370901298653317
19,down,29,MCL1,-18.727663,-1.6974628,4.3639677066989586e-77,0.3204301075268817,0.5008651531105487
19,down,30,UTRN,-18.335058,-1.9150633,6.2978198543796674e-74,0.2329749103942652,0.4406769746119126
19,down,31,GZMH,-18.314688,-1.7438192,9.091800379440948e-74,0.3225806451612903,0.5150401172421012
19,down,32,IRF1,-18.140646,-1.3868264,2.1291406030414938e-72,0.414336917562724,0.5790922357896292
19,down,33,CCL5,-18.015636,-1.0456539,2.0259468810618823e-71,0.7139784946236559,0.6725534024224287
19,down,34,GADD45B,-17.867476,-2.0600128,2.895130102604757e-70,0.1720430107526881,0.383570711642313
19,down,35,SYNE1,-17.775043,-2.2100058,1.4907042407192462e-69,0.1555555555555555,0.359774382847185
19,down,36,DNAJB1,-17.655483,-2.5060809,1.2312171219247355e-68,0.1089605734767025,0.3206700780177218
19,down,37,DUSP1,-17.614464,-1.3231767,2.510414012911978e-68,0.5390681003584229,0.6172852049581586
19,down,38,ADGRG1,-17.324564,-2.4603956,4.0132968814697253e-66,0.0967741935483871,0.2983731426917653
19,down,39,FOSL2,-17.221376,-2.5185053,2.384017730249503e-65,0.0867383512544802,0.2890319521671931
19,down,40,BTG2,-17.219065,-1.6220384,2.465130713863801e-65,0.2996415770609319,0.471856353795282
19,down,41,NFKBIA,-17.109869,-1.2641461,1.5660201708108795e-64,0.5333333333333333,0.6123929334540237
19,down,42,CSRNP1,-17.10227,-3.8425224,1.7731252370533656e-64,0.0229390681003584,0.2091238246540927
19,down,43,HMGN2,-17.085693,-1.465605,2.341651590587568e-64,0.3483870967741935,0.5135499602830067
19,down,44,SERTAD1,-16.957306,-3.5073402,2.0854282339931788e-63,0.0301075268817204,0.2164422194717948
19,down,45,MAP3K8,-16.343548,-1.667096,5.7911147280110394e-59,0.2265232974910394,0.4131521745823558
19,down,46,IER5,-16.2501,-3.108575,2.65481004016032e-58,0.0437275985663082,0.2214114618932382
19,down,47,METRNL,-16.191263,-3.0308435,6.878471294819362e-58,0.0451612903225806,0.2230586395236423
19,down,48,KLRC3,-16.18999,-4.4868836,6.980968283785621e-58,0.010752688172043,0.1769746119126349
19,down,49,PDE4D,-16.103083,-2.4772635,2.822142304418286e-57,0.082437275985663,0.2650416566604474
19,down,50,PIK3R1,-16.070038,-1.5858384,4.7842016559816025e-57,0.2530465949820789,0.4329675675342828
20,up,1,VPREB3,132.47366,6.261957,0.0,0.5794066317626527,0.028569315261007
20,up,2,MS4A1,132.20448,6.691282,0.0,0.8464223385689355,0.0617553332470398
20,up,3,CD79A,131.78102,6.924477,0.0,0.8801628853984875,0.0695032575799601
20,up,4,HLA-DQA1,100.9463,5.9067416,0.0,0.8301337987201861,0.10803947311649
20,up,5,HLA-DQB1,99.50521,6.0972443,0.0,0.893542757417103,0.1372590716051209
20,up,6,TNFRSF13C,96.67662,5.2194214,0.0,0.4822571262361838,0.037029161042179
20,up,7,BANK1,89.0689,4.842048,0.0,0.6084933100639907,0.0661686298439936
20,up,8,IGKC,88.75939,6.704842,0.0,0.8563118091913904,0.1552358586512324
20,up,9,HLA-DRA,86.93408,7.300219,0.0,0.995346131471786,0.2807713406929368
20,up,10,IGLC2,85.05766,5.4055886,0.0,0.6015125072716696,0.0743326121661519
20,up,11,LY86,79.880516,4.613883,0.0,0.4275741710296684,0.041553406436263
20,up,12,HLA-DRB1,79.23545,5.69683,0.0,0.9458987783595112,0.2677656761404611
20,up,13,HLA-DPA1,74.3829,5.1486764,0.0,0.9534613147178592,0.3305287942947663
20,up,14,CD24,74.28284,4.4180117,0.0,0.3571844095404304,0.0326990760430727
20,up,15,HLA-DPB1,74.185326,5.2541485,0.0,0.9499709133216988,0.3359837768203307
20,up,16,TNFRSF13B,71.5591,4.6822915,0.0,0.2518906340895869,0.0177949542952594
20,up,17,GPR183,70.33307,4.501067,0.0,0.532867946480512,0.0835167070397011
20,up,18,IGHM,69.058784,4.4377546,0.0,0.5142524723676556,0.0761971683401443
20,up,19,MARCHF1,68.799385,4.125731,0.0,0.372891215823153,0.0404809013973384
20,up,20,FCRLA,68.4929,4.372433,0.0,0.2821407795229785,0.0240080869345463
20,up,21,IGHG1,68.45668,4.314232,0.0,0.3635834787667248,0.0397381608387729
20,up,22,CD22,68.37587,4.3253717,0.0,0.3216986620127981,0.031302970345852
20,up,23,IGLC3,65.53081,4.458735,0.0,0.3868528214077952,0.0485832454988689
20,up,24,MEF2C,65.2751,4.034152,0.0,0.5113438045375218,0.0837725056553067
20,up,25,IGHA1,64.53169,4.151289,0.0,0.5177428737638162,0.0880594438999735
20,up,26,CD74,64.46752,4.631563,0.0,0.9994182664339732,0.7396155007797235
20,up,27,IGHG4,64.35609,4.5031486,0.0,0.2425828970331588,0.020109469479835
20,up,28,IGHG3,63.25297,4.2282014,0.0,0.300174520069808,0.0314262467871077
20,up,29,HLA-DQA2,62.322796,4.186007,0.0,0.3240255962769052,0.0378181302662154
20,up,30,LTB,60.151794,4.198259,0.0,0.789412449098313,0.2469966776999081
20,up,31,IGHD,59.994328,4.1459675,0.0,0.2844677137870855,0.0309824515985872
20,up,32,FAM30A,59.954494,4.339035,0.0,0.2204770215241419,0.01908011119535
20,up,33,ADAM28,59.441715,3.763048,0.0,0.4031413612565445,0.0610495756208509
20,up,34,CD79B,59.118267,3.8630571,0.0,0.6044211751018034,0.1448898833188483
20,up,35,CD83,58.68853,4.0016146,0.0,0.5898778359511344,0.140119085042253
20,up,36,CLECL1P,57.408722,4.1168747,0.0,0.2326934264107039,0.0229109266073706
20,up,37,LINC00926,56.93324,3.7763636,0.0,0.3106457242582897,0.0397936352373379
20,up,38,SPIB,56.660908,4.1041737,0.0,0.2268760907504363,0.022285298667998
20,up,39,BCL11A,56.269405,3.8506033,0.0,0.2658522396742292,0.0303167588158065
20,up,40,FCER2,52.780228,3.952569,0.0,0.2152414194299011,0.0227537491447696
20,up,41,ARHGAP24,52.57661,3.352447,0.0,0.2937754508435137,0.0395871471982346
20,up,42,BASP1,52.45807,3.8661,0.0,0.2838859802210587,0.0394946898672929
20,up,43,TLR10,52.450176,4.2219996,0.0,0.1721931355439208,0.0150828725876341
20,up,44,CCR6,51.666424,4.244813,0.0,0.1640488656195462,0.0141089887017141
20,up,45,CXCR4,51.52316,3.5542548,0.0,0.9179755671902268,0.546949832652231
20,up,46,CTSH,50.866467,3.5350127,0.0,0.3845258871436882,0.0745391002052552
20,up,47,HLA-DRB5,48.613094,3.3476703,0.0,0.5049447353112274,0.1323495873321128
20,up,48,PHACTR1,48.480713,3.7682571,0.0,0.2356020942408377,0.0315002126518611
20,up,49,BLK,47.631687,3.3172045,0.0,0.2577079697498545,0.0369829323767081
20,up,50,NCF1,47.5219,3.2934058,0.0,0.406631762652705,0.0909225392481369
20,down,1,NKG7,-64.245926,-9.689605,0.0,0.0418848167539267,0.9024266967461184
20,down,2,GNLY,-59.548283,-9.666324,0.0,0.0436300174520069,0.8392814216239206
20,down,3,PRF1,-56.815052,-9.789114,0.0,0.0087260034904013,0.7934441588540222
20,down,4,GZMA,-56.281517,-8.167074,0.0,0.0279232111692844,0.7928863329573402
20,down,5,GZMB,-54.222755,-7.826671,0.0,0.033740546829552,0.7659658400981281
20,down,6,MT-CO1,-51.977673,-10.404432,0.0,0.0122164048865619,0.7217250072424909
20,down,7,MT-CO2,-51.44064,-9.812985,0.0,0.0151250727166957,0.714852345642486
20,down,8,MT-CO3,-51.162884,-10.206309,0.0,0.0093077370564281,0.7084234792310016
20,down,9,MT-ATP6,-49.383224,-10.122677,0.0,0.0069808027923211,0.6805167748417439
20,down,10,MT-CYB,-49.060814,-9.394005,0.0,0.0110529377545084,0.6776228603832665
20,down,11,MT-ND4,-48.82884,-9.605809,0.0,0.0075625363583478,0.6728520621066711
20,down,12,KLRB1,-47.90056,-7.61832,0.0,0.0203606748109365,0.6675388474885507
20,down,13,MT-ND3,-46.48007,-9.576706,0.0,0.0058173356602675,0.6358691297299629
20,down,14,CCL5,-45.954517,-5.9084163,0.0,0.0983129726585224,0.6757737137644311
20,down,15,MT-ND2,-45.436287,-9.14148,0.0,0.0069808027923211,0.6198678476549739
20,down,16,MT-ND1,-44.911476,-10.051838,0.0,0.0040721349621873,0.6094047597033969
20,down,17,ID2,-44.698814,-5.5423403,0.0,0.0570098894706224,0.6510876064029784
20,down,18,MT-ND5,-43.878914,-10.095971,0.0,0.0029086678301337,0.5925590340058063
20,down,19,IL2RB,-41.385735,-7.90942,0.0,0.0069808027923211,0.5588614187885624
20,down,20,FCGR3A,-40.467537,-6.774585,0.0,0.0174520069808027,0.5514401770249696
20,down,21,IFITM1,-40.21811,-5.040206,0.0,0.0954043048283886,0.6031114973772937
20,down,22,KLRF1,-38.97632,-7.6368265,0.0,0.0081442699243746,0.5186301521847667
20,down,23,GZMH,-38.91929,-7.8357406,0.0,0.0081442699243746,0.5168981181851242
20,down,24,FGFBP2,-38.414078,-8.9486475,0.0,0.0040721349621873,0.5048447641413488
20,down,25,S100A4,-38.181984,-3.0272741,0.0,0.3699825479930192,0.7706164438444991
20,down,26,CMC1,-37.772293,-5.147353,0.0,0.0500290866783013,0.5378920961309689
20,down,27,ANXA1,-37.734943,-4.549321,0.0,0.0663176265270506,0.5610249203325999
20,down,28,MT-ND4L,-37.57666,-8.301944,1.1122914955605794e-307,0.0069808027923211,0.493614280342955
20,down,29,SPON2,-37.26183,-8.331016,1.450385263975269e-302,0.0052356020942408,0.4868741409173
20,down,30,CCL4,-36.86028,-4.279264,4.213985856541669e-296,0.1419429901105293,0.5912338122623076
20,down,31,IL32,-35.285286,-4.5997825,2.015298258183943e-271,0.0890052356020942,0.5244518821230669
20,down,32,TRDC,-34.4634,-7.386459,5.673078275222466e-259,0.0063990692262943,0.4431788063142193
20,down,33,CLIC3,-34.36612,-5.9707046,1.5864702074863226e-257,0.0186154741128563,0.45418122869629
20,down,34,SYTL3,-31.262272,-5.0034127,2.8691607657859996e-213,0.0250145433391506,0.414473886967831
20,down,35,AOAH,-31.118874,-7.5353346,2.50112103447309e-211,0.004653868528214,0.3837503158958807
20,down,36,TRBC1,-30.870686,-4.6081586,5.4249428021528275e-208,0.0378126817917393,0.4195652039916911
20,down,37,SYNE2,-28.957315,-3.5626159,3.847478844526231e-183,0.0779522978475858,0.4380844073793278
20,down,38,GIMAP4,-28.8543,-5.7018385,7.458453979089548e-182,0.0110529377545084,0.3559884613250985
20,down,39,KLRC1,-28.82062,-8.317939,1.9559387346913565e-181,0.0029086678301337,0.3419380289329807
20,down,40,SH2D1B,-28.749414,-9.155175,1.5100796397194545e-180,0.0011634671320535,0.3389331656773732
20,down,41,PIK3R1,-28.635487,-3.455141,3.952049212353013e-179,0.0738801628853984,0.4340964145047061
20,down,42,TNFAIP3,-28.605162,-3.403704,9.347621136604646e-179,0.0901687027341477,0.4469294920394238
20,down,43,CD3E,-27.895483,-4.924575,4.843090637412752e-170,0.0232693426410703,0.3526754069663517
20,down,44,MT-ATP8,-27.863836,-10.111661,1.162332908444334e-169,0.0011634671320535,0.3235051190542231
20,down,45,XCL2,-27.209589,-7.0363073,7.815403187632544e-162,0.0052356020942408,0.3179607611087483
20,down,46,CD2,-27.13349,-4.3333545,6.1488618394357974e-161,0.0302501454333915,0.3526877346104772
20,down,47,IGFBP7,-26.871452,-4.40943,7.1767703111286446e-158,0.0290866783013379,0.3450600048077812
20,down,48,S1PR5,-26.842213,-9.814133,1.563730715129491e-157,0.0005817335660267,0.3056947552038068
20,down,49,ZEB2,-26.75861,-2.905324,1.452436916480589e-156,0.1128563118091914,0.4499035361847174
20,down,50,ADGRG1,-26.295916,-7.7233114,3.1175320803526854e-151,0.002326934264107,0.299074810308376
21,up,1,HBB,184.25313,5.8029904,0.0,0.5970950811668497,0.0651792452830188
21,up,2,HBD,175.62393,6.8778863,0.0,0.1495178811180275,0.0019748427672955
21,up,3,HBA2,163.5124,5.111445,0.0,0.4617356279751007,0.0469496855345911
21,up,4,HBA1,151.57268,4.580115,0.0,0.4329305504699133,0.0470251572327044
21,up,5,MALAT1,112.092476,2.1946805,0.0,0.9995117783473696,0.9089119496855346
21,up,6,AHSP,109.702065,5.4414673,0.0,0.085560844623459,0.0025188679245283
21,up,7,B2M,104.584045,1.1439838,0.0,1.0,0.9904842767295596
21,up,8,HBM,94.42885,5.1565733,0.0,0.0700598071524472,0.0024213836477987
21,up,9,CA1,93.855515,5.0416493,0.0,0.0749420236787501,0.0029276729559748
21,up,10,TMSB4X,78.88517,1.2107509,0.0,0.9996338337605272,0.9708396226415096
21,up,11,KLRF1,72.30991,2.1503718,0.0,0.8170389356767973,0.508182389937107
21,up,12,KLRB1,68.690155,2.0361195,0.0,0.8758696448187477,0.6586729559748428
21,up,13,NKG7,63.43067,1.4429836,0.0,0.9989015012815818,0.8952893081761006
21,up,14,CMC1,63.257538,2.0213096,0.0,0.7616257781032589,0.5294905660377358
21,up,15,HLA-B,52.714542,1.3713441,0.0,0.9990235566947394,0.8760754716981132
21,up,16,GNLY,52.057495,1.6700606,0.0,0.964237763944831,0.8317610062893082
21,up,17,FGFBP2,43.739117,1.5880005,0.0,0.7263517637007201,0.4964308176100629
21,up,18,S100A4,43.42637,1.1453102,0.0,0.8795313072134749,0.7656446540880503
21,up,19,FTH1,40.75084,0.7715131,0.0,0.9804711338947882,0.9129496855345912
21,up,20,CLIC3,40.54586,1.3429278,0.0,0.6327352618088612,0.4472264150943396
21,up,21,FTL,39.870697,0.9418666,0.0,0.9709508116684976,0.8745
21,up,22,S100A6,37.825127,1.0187796,0.0,0.7761503722690102,0.6584842767295598
21,up,23,ALAS2,37.710327,3.7257159,0.0,0.0224581960209935,0.0018710691823899
21,up,24,DNTT,35.35201,4.3360066,2.1224091707765927e-272,0.0135481508604906,0.0007295597484276
21,up,25,IER2,34.81845,0.9547593,2.8107301998233247e-264,0.7914072989137069,0.6725503144654088
21,up,26,ACTB,34.55548,1.0043861,2.4825718365415102e-260,0.9968265592579032,0.9302641509433962
21,up,27,CD160,34.52937,1.2998033,6.0589691655730856e-260,0.3550591968753814,0.2138050314465409
21,up,28,C1orf162,32.211773,1.140895,2.1954961666214433e-226,0.4000976443305261,0.2716132075471698
21,up,29,SPON2,30.733133,1.1111875,3.341148819353684e-206,0.6525082387403881,0.480003144654088
21,up,30,SNHG9,30.256565,1.2675263,6.479760271765275e-200,0.2694983522519223,0.1644339622641509
21,up,31,GZMH,29.629906,1.0065111,8.987891247441633e-192,0.6387159770535823,0.5110094339622642
21,up,32,ID2,29.400805,0.8538628,7.448912110093846e-189,0.7595508360795802,0.6450817610062893
21,up,33,MPO,28.990238,3.5896413,1.1344414038950462e-183,0.0168436470157451,0.0017861635220125
21,up,34,JUN,28.806856,0.990487,2.227987520216732e-181,0.715488831929696,0.5766572327044025
21,up,35,JUNB,28.418236,0.859873,1.4680064254164895e-176,0.8160624923715367,0.70562893081761
21,up,36,HMGN2,28.261389,0.8027893,1.2277417130931564e-174,0.6185768338825827,0.510119496855346
21,up,37,GZMB,27.834072,0.8570793,1.9191498815088092e-169,0.8624435493714147,0.7595220125786164
21,up,38,C1orf56,27.783123,1.2274878,7.839459213951459e-169,0.2494812644940803,0.1494528301886792
21,up,39,HMGB2,26.006498,0.8214783,4.099281045388771e-148,0.5138532893933846,0.3992075471698113
21,up,40,LYAR,25.042212,0.95365536,1.878401016126839e-137,0.3472476504332967,0.2590251572327044
21,up,41,CD52,24.28244,0.71756643,2.26818717234692e-129,0.6520200170877578,0.586996855345912
21,up,42,GZMA,23.90311,0.8145328,2.0600968153004738e-125,0.9080922738923471,0.7857830188679246
21,up,43,SLC4A1,22.93779,2.8731308,1.279306409156634e-115,0.0147687049920663,0.0021194968553459
21,up,44,SELL,21.423529,0.9059011,4.455302889095844e-101,0.3119736360307579,0.2279937106918239
21,up,45,NEAT1,21.264034,0.60915214,1.3178832890246065e-99,0.7126815574270718,0.6272138364779875
21,up,46,AKR1C3,21.172575,0.9036681,9.11758178431118e-99,0.2362992798730623,0.1582075471698113
21,up,47,YPEL5,21.13586,0.6842474,1.980545467584948e-98,0.4468448675698767,0.3909748427672956
21,up,48,SDR42E2,20.812956,1.6845297,1.7160337438859768e-95,0.0578542658366898,0.0230314465408805
21,up,49,GYPB,20.458878,3.6378005,2.5228417111180355e-92,0.0075674356157695,0.0007232704402515
21,up,50,ASCL2,20.248053,1.0248291,1.8160705510064262e-90,0.1574514829732698,0.0951163522012578
21,down,1,RPS19,-129.75253,-11.09337,0.0,0.0061027706578786,0.8402484276729559
21,down,2,MT-CO1,-115.156624,-12.6314,0.0,0.0024411082631514,0.7364213836477987
21,down,3,MT-CO2,-114.15679,-12.443482,0.0,0.0023190528499938,0.7294276729559749
21,down,4,RPS26,-114.03,-9.56807,0.0,0.0059807152447211,0.734122641509434
21,down,5,MT-CO3,-113.31159,-13.484261,0.0,0.000854387892103,0.722874213836478
21,down,6,MT-ATP6,-109.221756,-11.995902,0.0,0.001708775784206,0.6943647798742139
21,down,7,MT-CYB,-108.84929,-12.512888,0.0,0.0012205541315757,0.6914465408805032
21,down,8,MT-ND4,-108.166275,-12.397585,0.0,0.0010984987184181,0.686562893081761
21,down,9,TXNIP,-104.24185,-6.5631924,0.0,0.0367386793604296,0.6971100628930817
21,down,10,MT-ND3,-102.92869,-12.06351,0.0,0.0012205541315757,0.648814465408805
21,down,11,CCL5,-101.89949,-6.7236485,0.0,0.0405223971683144,0.6890188679245283
21,down,12,MT-ND2,-100.69888,-11.863271,0.0,0.0012205541315757,0.6324937106918239
21,down,13,MT-ND1,-99.19962,-11.360806,0.0,0.0013426095447333,0.6217987421383648
21,down,14,MT-ND5,-96.937294,-12.070083,0.0,0.000854387892103,0.6046163522012579
21,down,15,CCL4,-92.11919,-6.4287276,0.0,0.02917124374466,0.6032861635220126
21,down,16,IL2RB,-89.32651,-6.4873886,0.0,0.0196509215183693,0.5697704402515723
21,down,17,MT-ND4L,-83.49052,-10.476794,0.0,0.0015867203710484,0.5036603773584906
21,down,18,TRDC,-73.878685,-5.8266125,0.0,0.0184303673867936,0.4517610062893081
21,down,19,TRBC1,-70.1097,-5.3411164,0.0,0.0216038081288905,0.4277547169811321
21,down,20,CCL3,-66.32829,-5.6585364,0.0,0.0175759794946905,0.3920754716981132
21,down,21,KLRC1,-62.501587,-6.3636703,0.0,0.0081777126815574,0.3487044025157232
21,down,22,SH2D1B,-62.11064,-6.2128243,0.0,0.0074453802026119,0.3456477987421383
21,down,23,MT-ATP8,-61.43304,-9.700875,0.0,0.0010984987184181,0.3300691823899371
21,down,24,XCL2,-59.009033,-5.9436827,0.0,0.010008543878921,0.3242044025157232
21,down,25,S1PR5,-57.12341,-5.486463,0.0,0.010862931771024,0.3116415094339622
21,down,26,CEMIP2,-56.677345,-5.0561347,0.0,0.0142804833394361,0.3139874213836478
21,down,27,ADGRG1,-55.643787,-5.1032953,0.0,0.0139143170999633,0.3048176100628931
21,down,28,RPS4Y1,-54.772686,-9.053362,0.0,0.000854387892103,0.2776981132075471
21,down,29,MT-ND6,-54.252357,-11.576336,0.0,0.0001220554131575,0.2725283018867924
21,down,30,LINC00861,-49.569958,-5.3422823,0.0,0.0085438789210301,0.2502704402515723
21,down,31,TENT5C,-47.94839,-4.7331576,0.0,0.0112290980104967,0.2432641509433962
21,down,32,XCL1,-47.79749,-6.798395,0.0,0.0032954961552544,0.2279559748427673
21,down,33,FCRL6,-46.983444,-4.860989,0.0,0.010862931771024,0.2346698113207547
21,down,34,EOMES,-46.62688,-6.472184,0.0,0.0030513853289393,0.2191603773584905
21,down,35,CCL4L2,-44.904514,-6.2668777,0.0,0.0036616623947272,0.2072924528301886
21,down,36,GZMK,-43.860905,-6.592043,0.0,0.0026852190894666,0.1979150943396226
21,down,37,TIGIT,-43.265873,-5.5868597,0.0,0.0052483827657756,0.1979748427672956
21,down,38,MIR142HG,-42.913666,-4.2231965,0.0,0.0130599292078603,0.209377358490566
21,down,39,MACF1,-41.020695,-1.7687098,0.0,0.1995606005126327,0.4420314465408805
21,down,40,VIM,-40.546326,-1.5677059,0.0,0.4162089588673258,0.6205345911949686
21,down,41,KLRC3,-40.108833,-4.718283,0.0,0.0081777126815574,0.1805943396226415
21,down,42,CRYBG1,-39.856678,-6.0441074,0.0,0.0030513853289393,0.1698616352201258
21,down,43,FASLG,-39.71362,-6.6404195,0.0,0.001708775784206,0.1666352201257861
21,down,44,TRAC,-39.690907,-6.040048,0.0,0.0032954961552544,0.1689433962264151
21,down,45,IL18RAP,-39.63626,-5.305653,0.0,0.0048822165263029,0.1717295597484276
21,down,46,IGKC,-39.294098,-7.39777,0.0,0.0014646649578908,0.1629874213836478
21,down,47,UTRN,-39.2751,-1.6990367,0.0,0.2126205297204931,0.4456415094339622
21,down,48,H1-4,-38.908154,-2.3374226,0.0,0.0726229708287562,0.2681100628930817
21,down,49,TRGC1,-38.89084,-5.25517,0.0,0.0047601611131453,0.1663427672955975
21,down,50,IFNG,-38.599834,-3.6723847,0.0,0.0173318686683754,0.1857138364779874
22,up,1,PELATON,248.22702,9.047826,0.0,0.8320775026910656,0.0080181022185055
22,up,2,LINC00877,217.51534,8.180948,0.0,0.426264800861141,0.0023211914014462
22,up,3,CLEC7A,209.44429,8.352459,0.0,0.8751345532831001,0.0135858871562792
22,up,4,C5AR1,199.95766,8.201044,0.0,0.8245425188374597,0.0132845934379457
22,up,5,CFP,195.80289,7.75545,0.0,0.7093649085037675,0.0099980323675537
22,up,6,MAFB,190.3741,8.12735,0.0,0.829924650161464,0.0151292488563136
22,up,7,CD302,184.34866,7.5115085,0.0,0.6630785791173305,0.0099211717251217
22,up,8,LMO2,183.29713,7.471809,0.0,0.5134553283100107,0.005715357371243
22,up,9,MS4A7,179.30298,8.370698,0.0,0.9020452099031216,0.0209060947415022
22,up,10,IGSF6,169.4113,7.361254,0.0,0.6878363832077503,0.0130509370849525
22,up,11,CSTA,165.68536,7.0050006,0.0,0.6716899892357373,0.0129156623542722
22,up,12,CFD,155.05255,8.154291,0.0,0.9364908503767492,0.0314483004574745
22,up,13,SERPINA1,154.10553,7.829516,0.0,0.9537136706135628,0.0326903684391755
22,up,14,NCF2,153.1669,6.9602876,0.0,0.7351991388589881,0.0187816665846819
22,up,15,LILRA5,150.43057,6.718411,0.0,0.3885898815931108,0.0049436765212258
22,up,16,IL1B,149.5332,8.665914,0.0,0.8342303552206674,0.0266491219440208
22,up,17,FCN1,148.84909,8.065341,0.0,0.8751345532831001,0.0296928033843278
22,up,18,MARCKS,147.10172,7.6076713,0.0,0.868675995694295,0.0297204732156033
22,up,19,CDKN1C,145.56613,7.069702,0.0,0.5888051668460711,0.0131277977273845
22,up,20,ENSG00000256948.1,143.83029,8.167692,0.0,0.1420882669537136,0.000494982537262
22,up,21,HCAR3,143.12434,7.44464,0.0,0.1969860064585576,0.0011775050420581
22,up,22,CASP5,141.23909,7.83452,0.0,0.1560818083961248,0.0006794480790988
22,up,23,CPVL,139.56464,6.530134,0.0,0.5801937567276642,0.0138656598947316
22,up,24,TNFAIP2,139.2002,6.411627,0.0,0.5339074273412271,0.0116582222440848
22,up,25,OLIG1,135.51581,8.338866,0.0,0.1216361679224973,0.000396600914949
22,up,26,LYPD2,135.28313,8.266721,0.0,0.1539289558665231,0.0007532342958335
22,up,27,MPEG1,134.40662,6.430524,0.0,0.596340150699677,0.0159378228146982
22,up,28,PLAUR,130.89157,7.4657283,0.0,0.8579117330462863,0.0373696443504353
22,up,29,SLC7A7,130.44495,6.225815,0.0,0.5263724434876211,0.013057085936347
22,up,30,CYBB,127.558334,6.8949194,0.0,0.8772874058127018,0.0406100890353681
